tid,uuid,revision_id,langcode,Vocabulary,revision_created,revision_user,revision_log_message,Published,Name,description,weight,parent,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_uid,content_translation_created,"External URI"
196,b404ea1e-dc46-4806-b5ae-675fa9b0a0d4,196,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Arthur Studio",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Arthur Studio",,,,214009f4-afc3-41ee-a983-97d8ca325d78
197,e522b6d4-6c6e-4428-8991-8459b2e1308d,197,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Artvue Post Card Co.",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Artvue Post Card Co.",,,,30a1d31e-0a70-44c0-86bc-38ee19678c2d
198,fe4f66a9-94bf-48fc-b6a3-4542de925e14,198,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Ashinan Photo",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Ashinan Photo",,,,701b950b-b8b4-4273-856f-fbfa266cc70a
199,20847ba3-19dc-4faa-87ce-b9a1c85b9cc7,199,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Ashman Studio",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Ashman Studio",,,,526d6f8a-f81c-4c48-9ae7-4e4be6063a6d
200,a2e9de9a-3e99-44b7-b344-f06482352368,200,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Association of American Universities",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/137100626|||viaf|http://id.loc.gov/authorities/names/n84038160|||lcnaf,,,,,,"Association of American Universities",,,,f161f5b5-fa84-4ed4-95e3-449a26751cc0
201,a9604899-8520-47aa-b7ae-166662c7f619,201,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Association of Universities for Research in Astronomy",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/135467076|||viaf|http://id.loc.gov/authorities/names/n82115526|||lcnaf,,,,,,"Association of Universities for Research in Astronomy",,,,5f504734-0341-478c-8514-cbb6f4175637
202,9af5e19f-49d1-425a-96c7-ffb2ac3088f9,202,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Atkinson Studio","Location information: Austin, TX|basic_html|Location information: Austin, TX",0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Atkinson Studio",,,,e08c82c1-93d7-49dd-878f-abdf9b271fdd
203,2122182b-dcda-45ef-90e1-a6d410b6c001,203,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Atomic Bomb Casualty Commission",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/132297183|||viaf|http://id.loc.gov/authorities/names/n50073710|||lcnaf,,,,,,"Atomic Bomb Casualty Commission",,,,e6234252-ed3e-4289-af1e-b7e70b4874e5
204,1acd9504-5250-4df3-9352-35dc37195d0d,204,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Augusta Photographers","Location information: Augusta, GA|basic_html|Location information: Augusta, GA",0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Augusta Photographers",,,,442dbe41-c39c-4db1-9f32-17cb53c9447a
205,58877ec6-98f0-4a80-8d7b-90d5c6d98d38,205,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,Bachrach,"Location information: Baltimore, MD|basic_html|Location information: Baltimore, MD",0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/23898990|||viaf|http://id.loc.gov/authorities/names/n97859552|||lcnaf,,,,,,Bachrach,,,,168ee71e-abf9-44d8-967b-e303770493dc
206,8191647e-5051-4b83-afcc-58f275592189,206,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Bachrach & Bro.",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Bachrach & Bro.",,,,a913ac4e-9333-4d78-99c5-9a3e5a1735f3
207,0d63fc35-7612-46ca-a598-4475a273ac18,207,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore (Md.). City Council",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/1179145424596586830096|||viaf|http://id.loc.gov/authorities/names/n88613580|||lcnaf,,,,,,"Baltimore (Md.)",,"City Council",,dc7ffbfe-a449-42e3-8f76-4ecb1c2a4f27
208,e82e7315-c46e-4527-82dd-28e546212265,208,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore and Ohio Railroad Company",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/128436378|||viaf|http://id.loc.gov/authorities/names/n79085090|||lcnaf,,,,,,"Baltimore and Ohio Railroad Company",,,,eb9f3c90-f570-4e3b-8dba-67905dab0cf6
209,20e37519-12fd-4173-a15e-b009333465f9,209,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore City College",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/138487667|||viaf|http://id.loc.gov/authorities/names/n88238895|||lcnaf,,,,,,"Baltimore City College",,,,4770dbea-4cd8-4f26-a01d-f932ba640d5b
210,64760c51-ef97-418c-9429-ef7358aa74c4,210,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore City Public Schools",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/144213413|||viaf|http://id.loc.gov/authorities/names/n50027055|||lcnaf,,,,,,"Baltimore City Public Schools",,,,f8b3c406-5d5c-490b-8de2-a038519dcdf4
211,6c206c79-d9c7-4a8d-96df-685493f49966,211,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Flying Service, Inc.",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Baltimore Flying Service, Inc.",,,,1a26d6af-eaf4-4479-9d49-8bf0a277bf44
212,65dbb64e-c829-4654-9514-82c5dec92ca2,212,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Gas and Electric Company",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/122888270|||viaf|http://id.loc.gov/authorities/names/n84040666|||lcnaf,,,,,,"Baltimore Gas and Electric Company",,,,23b11c77-727f-41a6-a26c-28519afbd0f7
213,9a9ec968-59f8-4553-b195-ca850a5b7c85,213,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Museum of Art",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/139120204|||viaf|http://id.loc.gov/authorities/names/n79079550|||lcnaf,,,,,,"Baltimore Museum of Art",,,,01f83bdb-c764-4d19-a0fb-8dfd80cce189
214,6db9184e-b4d9-4d7a-a450-2a094e75769d,214,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Orioles (Baseball team)",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/124327238|||viaf|http://id.loc.gov/authorities/names/n79151564|||lcnaf,,,,,,"Baltimore Orioles (Baseball team)",,,,e0aad625-6ea7-4dd5-9212-b4e374de5887
215,03338ae9-3434-4972-abf3-664fb3dce2c9,215,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore sun",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/186603738|||viaf|http://id.loc.gov/authorities/names/no2010112182|||lcnaf,,,,,,"Baltimore sun",,,,848fa500-e523-47d1-ab28-4ba9d7047702
216,9914d4f2-06a0-4aec-9e90-7cf9e1528dcf,216,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Symphony Orchestra",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/144389490|||viaf|http://id.loc.gov/authorities/names/n82010866|||lcnaf,,,,,,"Baltimore Symphony Orchestra",,,,607fbd9f-fdb5-4895-9e12-60e7e477dd55
217,ad0ede37-9e82-49d3-a484-7dbae5643ad8,217,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore Woodwinds",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,,,,,"Baltimore Woodwinds",,,,f3791b53-207a-4d9b-ba41-c913d54827f7
218,f5af0191-42a6-4a78-927e-801e7c898613,218,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore YMCA",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/145937451|||viaf|http://id.loc.gov/authorities/names/n2001099210|||lcnaf,,,,,,"Baltimore YMCA",,,,7b1ce322-31ab-4928-9939-56018a757651
219,6e8524b6-9e05-42a5-9b65-1831b47c93ab,219,en,corporate_body|taxonomy_vocabulary|d2375a34-d1c4-4985-874c-5e8f22bc43de,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",,,1,"Baltimore. Model Cities Section",,0,,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:47+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/143037565|||viaf|http://id.loc.gov/authorities/names/n50066523|||lcnaf,,,,,,Baltimore,,"Model Cities Section",,f56911d1-1c1c-4a4e-af75-d338835c60a6
